snapped_at,price,market_cap,total_volume
2022-09-12 00:00:00 UTC,0.4656819265532098,0.0,18202.89317513644
2022-09-13 00:00:00 UTC,0.49022782465643533,0.0,26763.006871774018
2022-09-14 00:00:00 UTC,0.487310343310056,0.0,10342.579381309162
2022-09-15 00:00:00 UTC,0.48301866002144117,0.0,6737.756970663104
2022-09-16 00:00:00 UTC,0.4786541020832739,0.0,8094.724724812765
2022-09-17 00:00:00 UTC,0.4662023355575399,0.0,7325.781426656589
2022-09-18 00:00:00 UTC,0.4712941449605977,0.0,4790.507329269763
2022-09-19 00:00:00 UTC,0.4598032894495394,0.0,13212.533362214823
2022-09-20 00:00:00 UTC,0.45822430972576506,0.0,7308.338820611526
2022-09-21 00:00:00 UTC,0.45862464746564247,0.0,5040.9155995776455
2022-09-22 00:00:00 UTC,0.47028838824118785,0.0,6200.709972847378
2022-09-23 00:00:00 UTC,0.46173408357381623,0.0,6490.616996225953
2022-09-24 00:00:00 UTC,0.46241780112610614,0.0,8081.224139528865
2022-09-25 00:00:00 UTC,0.4678912668685469,0.0,10446.0639708303
2022-09-26 00:00:00 UTC,0.47919973586867143,0.0,11133.144560357448
2022-09-27 00:00:00 UTC,0.4754277102159536,0.0,15042.76877649735
2022-09-28 00:00:00 UTC,0.4753491858455657,0.0,8241.510942818166
2022-09-29 00:00:00 UTC,0.46677758686179943,0.0,11476.686030926103
2022-09-30 00:00:00 UTC,0.4718141579130613,0.0,11911.542721910646
2022-10-01 00:00:00 UTC,0.4632262215281193,0.0,27962.38785413671
2022-10-02 00:00:00 UTC,0.5106191451310172,0.0,32923.380371542626
2022-10-03 00:00:00 UTC,0.4752288488815917,0.0,36902.72524603328
2022-10-04 00:00:00 UTC,0.5071512191800464,0.0,36603.04749551393
2022-10-05 00:00:00 UTC,0.519331675594023,0.0,41996.66017308767
2022-10-06 00:00:00 UTC,0.5245523514293958,0.0,30396.355655660816
2022-10-07 00:00:00 UTC,0.5166405603279652,0.0,11695.084641482137
2022-10-08 00:00:00 UTC,0.5437857741910797,0.0,46554.13117436285
2022-10-09 00:00:00 UTC,0.5501352778477272,0.0,13561.760911515788
2022-10-10 00:00:00 UTC,0.5599311544288397,0.0,11541.956639438664
2022-10-11 00:00:00 UTC,0.5485023302497005,0.0,21123.423593837477
2022-10-12 00:00:00 UTC,0.5470522672534703,0.0,41260.26851231847
2022-10-13 00:00:00 UTC,0.53190253943173,0.0,31089.947803093488
2022-10-14 00:00:00 UTC,0.567123676232598,0.0,45565.85091608008
2022-10-15 00:00:00 UTC,0.5675819503992617,0.0,11995.931682952349
2022-10-16 00:00:00 UTC,0.5997979282448701,0.0,50070.55376235526
2022-10-17 00:00:00 UTC,0.5955068302512211,0.0,33043.65828103421
2022-10-18 00:00:00 UTC,0.6028319687379737,0.0,89856.60312693699
2022-10-19 00:00:00 UTC,0.5968926148941032,0.0,40748.61032212067
2022-10-20 00:00:00 UTC,0.5917325429846801,0.0,13861.449282870379
2022-10-21 00:00:00 UTC,0.5975576974548389,0.0,18629.17152912149
2022-10-22 00:00:00 UTC,0.5866685982796732,0.0,18521.998823086033
2022-10-23 00:00:00 UTC,0.5902178785347361,0.0,15670.671381547796
2022-10-24 00:00:00 UTC,0.5907853930221347,0.0,14307.278038552658
2022-10-25 00:00:00 UTC,0.5887053209134743,0.0,29460.730720351232
2022-10-26 00:00:00 UTC,0.5895843836047289,0.0,29086.007179546632
2022-10-27 00:00:00 UTC,0.6157838198152412,0.0,173114.96883520152
2022-10-28 00:00:00 UTC,0.6149832814613223,0.0,58126.3721078589
2022-10-29 00:00:00 UTC,0.6285763416971865,0.0,82815.68281431314
2022-10-30 00:00:00 UTC,0.6216319807435275,0.0,47794.77605540861
2022-10-31 00:00:00 UTC,0.6317957589531329,0.0,43761.3630401589
2022-11-01 00:00:00 UTC,0.640381053495778,0.0,51566.52021876277
2022-11-02 00:00:00 UTC,0.6438039097025111,0.0,28124.538548250453
2022-11-03 00:00:00 UTC,0.643855385567768,0.0,37540.99333479991
2022-11-04 00:00:00 UTC,0.6434308787379222,0.0,22364.499525163104
2022-11-05 00:00:00 UTC,0.640929517407469,0.0,70215.25717096495
2022-11-06 00:00:00 UTC,0.6359341874629192,0.0,57455.367667255974
2022-11-07 00:00:00 UTC,0.5867052341696986,0.0,83472.30142641951
2022-11-08 00:00:00 UTC,0.5883045583034707,0.0,37701.274973645144
2022-11-09 00:00:00 UTC,0.5284930397049078,0.0,39340.57236485763
2022-11-10 00:00:00 UTC,0.45872033824697916,0.0,40333.534758004265
2022-11-11 00:00:00 UTC,0.3625958329773965,0.0,222703.56500084468
